"area_id","area_name","area_level_label","time_step","time_period","plot","value"
"MWI_2_4_demo","South-East","Zone","annual","CY2016Q4","art_adult",187425
"MWI_2_4_demo","South-East","Zone","annual","CY2016Q4","art_child",11963
"MWI_2_4_demo","South-East","Zone","annual","CY2016Q4","art_adult_sex_ratio",1.94119170171364
"MWI_2_4_demo","South-East","Zone","annual","CY2016Q4","art_adult_child_ratio",15.6670567583382
"MWI_2_4_demo","South-East","Zone","annual","CY2016Q4","art_prop_u15",0.06
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q1","art_total",83743
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q1","art_adult_f",51953.88
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q1","art_adult_m",26764
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q1","art_adult",78718
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q1","art_child",5025
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q1","art_adult_sex_ratio",1.94118517411448
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q1","art_adult_child_ratio",15.6652736318408
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q1","art_prop_u15",0.06
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q2","art_total",125617
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q2","art_adult_f",77932.14
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q2","art_adult_m",40147
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q2","art_adult",118079
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q2","art_child",7538
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q2","art_adult_sex_ratio",1.94116970134755
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q2","art_adult_child_ratio",15.6644998673388
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q2","art_prop_u15",0.06
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q3","art_total",167485
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q3","art_adult_f",103908.42
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q3","art_adult_m",53529
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q3","art_adult",157437
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q3","art_child",10048
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q3","art_adult_sex_ratio",1.94116123970184
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q3","art_adult_child_ratio",15.6684912420382
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q3","art_prop_u15",0.06
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q4","art_total",21932
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q4","art_adult_f",13606.56
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q4","art_adult_m",7009
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q4","art_adult",20616
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q4","art_child",1316
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q4","art_adult_sex_ratio",1.94129833071765
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q4","art_adult_child_ratio",15.6656534954407
"MWI_2_4_demo","South-East","Zone","quarter","CY2016Q4","art_prop_u15",0.06
"MWI_2_4_demo","South-East","Zone","annual","CY2017Q4","art_total",224934
"MWI_2_4_demo","South-East","Zone","annual","CY2017Q4","art_adult_f",139549.08
"MWI_2_4_demo","South-East","Zone","annual","CY2017Q4","art_adult_m",71889
"MWI_2_4_demo","South-East","Zone","annual","CY2017Q4","art_adult",211438
"MWI_2_4_demo","South-East","Zone","annual","CY2017Q4","art_child",13496
"MWI_2_4_demo","South-East","Zone","annual","CY2017Q4","art_adult_sex_ratio",1.94117431039519
"MWI_2_4_demo","South-East","Zone","annual","CY2017Q4","art_adult_child_ratio",15.666716064019
"MWI_2_4_demo","South-East","Zone","annual","CY2017Q4","art_prop_u15",0.06
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q1","art_total",94474
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q1","art_adult_f",58611.3
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q1","art_adult_m",30194
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q1","art_adult",88805
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q1","art_child",5669
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q1","art_adult_sex_ratio",1.9411571835464
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q1","art_adult_child_ratio",15.6650202857647
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q1","art_prop_u15",0.06
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q2","art_total",141708
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q2","art_adult_f",87914.64
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q2","art_adult_m",45289
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q2","art_adult",133204
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q2","art_child",8504
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q2","art_adult_sex_ratio",1.94119190090309
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q2","art_adult_child_ratio",15.6636876763876
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q2","art_prop_u15",0.06
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q3","art_total",188944
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q3","art_adult_f",117221.28
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q3","art_adult_m",60387
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q3","art_adult",177608
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q3","art_child",11336
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q3","art_adult_sex_ratio",1.94116746981966
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q3","art_adult_child_ratio",15.6676076217361
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q3","art_prop_u15",0.06
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q4","art_total",24743
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q4","art_adult_f",15350.28
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q4","art_adult_m",7908
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q4","art_adult",23258
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q4","art_child",1485
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q4","art_adult_sex_ratio",1.94110773899848
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q4","art_adult_child_ratio",15.6619528619529
"MWI_2_4_demo","South-East","Zone","quarter","CY2017Q4","art_prop_u15",0.06
"MWI_2_4_demo","South-East","Zone","annual","CY2018Q4","art_total",243935
"MWI_2_4_demo","South-East","Zone","annual","CY2018Q4","art_adult_f",151337.34
"MWI_2_4_demo","South-East","Zone","annual","CY2018Q4","art_adult_m",77962
"MWI_2_4_demo","South-East","Zone","annual","CY2018Q4","art_adult",229299
"MWI_2_4_demo","South-East","Zone","annual","CY2018Q4","art_child",14636
"MWI_2_4_demo","South-East","Zone","annual","CY2018Q4","art_adult_sex_ratio",1.94116800492548
"MWI_2_4_demo","South-East","Zone","annual","CY2018Q4","art_adult_child_ratio",15.6667805411315
"MWI_2_4_demo","South-East","Zone","annual","CY2018Q4","art_prop_u15",0.06
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q1","art_total",102453
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q1","art_adult_f",63561.96
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q1","art_adult_m",32744
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q1","art_adult",96306
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q1","art_child",6147
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q1","art_adult_sex_ratio",1.94117884192524
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q1","art_adult_child_ratio",15.6671547096144
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q1","art_prop_u15",0.06
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q2","art_total",153679
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q2","art_adult_f",95342.94
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q2","art_adult_m",49116
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q2","art_adult",144459
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q2","art_child",9220
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q2","art_adult_sex_ratio",1.94117884192524
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q2","art_adult_child_ratio",15.6680043383948
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q2","art_prop_u15",0.06
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q3","art_total",204906
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q3","art_adult_f",127123.92
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q3","art_adult_m",65488
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q3","art_adult",192612
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q3","art_child",12294
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q3","art_adult_sex_ratio",1.94117884192524
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q3","art_adult_child_ratio",15.6671547096144
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q3","art_prop_u15",0.06
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q4","art_total",26833
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q4","art_adult_f",16647.18
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q4","art_adult_m",8576
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q4","art_adult",25223
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q4","art_child",1610
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q4","art_adult_sex_ratio",1.94113572761194
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q4","art_adult_child_ratio",15.6664596273292
"MWI_2_4_demo","South-East","Zone","quarter","CY2018Q4","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","annual","CY2011Q4","art_total",112102
"MWI_2_5_demo","South-West","Zone","annual","CY2011Q4","art_adult_f",69548.16
"MWI_2_5_demo","South-West","Zone","annual","CY2011Q4","art_adult_m",35828
"MWI_2_5_demo","South-West","Zone","annual","CY2011Q4","art_adult",105376
"MWI_2_5_demo","South-West","Zone","annual","CY2011Q4","art_child",6726
"MWI_2_5_demo","South-West","Zone","annual","CY2011Q4","art_adult_sex_ratio",1.94116780171933
"MWI_2_5_demo","South-West","Zone","annual","CY2011Q4","art_adult_child_ratio",15.66696402022
"MWI_2_5_demo","South-West","Zone","annual","CY2011Q4","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q1","art_total",47083
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q1","art_adult_f",29210.28
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q1","art_adult_m",15048
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q1","art_adult",44258
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q1","art_child",2825
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q1","art_adult_sex_ratio",1.94114035087719
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q1","art_adult_child_ratio",15.6665486725664
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q1","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q2","art_total",70625
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q2","art_adult_f",43815.42
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q2","art_adult_m",22572
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q2","art_adult",66387
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q2","art_child",4238
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q2","art_adult_sex_ratio",1.94114035087719
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q2","art_adult_child_ratio",15.6647003303445
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q2","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q3","art_total",94164
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q3","art_adult_f",58419.9
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q3","art_adult_m",30095
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q3","art_adult",88515
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q3","art_child",5649
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q3","art_adult_sex_ratio",1.94118292075096
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q3","art_adult_child_ratio",15.6691449814126
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q3","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q4","art_total",12332
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q4","art_adult_f",7650.72
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q4","art_adult_m",3941
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q4","art_adult",11592
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q4","art_child",740
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q4","art_adult_sex_ratio",1.94131438721137
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q4","art_adult_child_ratio",15.6648648648649
"MWI_2_5_demo","South-West","Zone","quarter","CY2011Q4","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","annual","CY2012Q4","art_total",138095
"MWI_2_5_demo","South-West","Zone","annual","CY2012Q4","art_adult_f",85673.28
"MWI_2_5_demo","South-West","Zone","annual","CY2012Q4","art_adult_m",44135
"MWI_2_5_demo","South-West","Zone","annual","CY2012Q4","art_adult",129808
"MWI_2_5_demo","South-West","Zone","annual","CY2012Q4","art_child",8287
"MWI_2_5_demo","South-West","Zone","annual","CY2012Q4","art_adult_sex_ratio",1.9411641554322
"MWI_2_5_demo","South-West","Zone","annual","CY2012Q4","art_adult_child_ratio",15.6640521298419
"MWI_2_5_demo","South-West","Zone","annual","CY2012Q4","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q1","art_total",58000
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q1","art_adult_f",35983.2
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q1","art_adult_m",18537
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q1","art_adult",54520
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q1","art_child",3480
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q1","art_adult_sex_ratio",1.94115552678427
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q1","art_adult_child_ratio",15.6666666666667
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q1","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q2","art_total",86999
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q2","art_adult_f",53973.48
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q2","art_adult_m",27805
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q2","art_adult",81778
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q2","art_child",5221
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q2","art_adult_sex_ratio",1.9411429598993
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q2","art_adult_child_ratio",15.6632828959969
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q2","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q3","art_total",116000
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q3","art_adult_f",71965.08
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q3","art_adult_m",37073
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q3","art_adult",109038
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q3","art_child",6962
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q3","art_adult_sex_ratio",1.94117228171446
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q3","art_adult_child_ratio",15.6618787704683
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q3","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q4","art_total",15191
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q4","art_adult_f",9424.14
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q4","art_adult_m",4855
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q4","art_adult",14279
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q4","art_child",912
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q4","art_adult_sex_ratio",1.94112049433574
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q4","art_adult_child_ratio",15.656798245614
"MWI_2_5_demo","South-West","Zone","quarter","CY2012Q4","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","annual","CY2013Q4","art_total",152588
"MWI_2_5_demo","South-West","Zone","annual","CY2013Q4","art_adult_f",94665.12
"MWI_2_5_demo","South-West","Zone","annual","CY2013Q4","art_adult_m",48767
"MWI_2_5_demo","South-West","Zone","annual","CY2013Q4","art_adult",143432
"MWI_2_5_demo","South-West","Zone","annual","CY2013Q4","art_child",9156
"MWI_2_5_demo","South-West","Zone","annual","CY2013Q4","art_adult_sex_ratio",1.94117169397338
"MWI_2_5_demo","South-West","Zone","annual","CY2013Q4","art_adult_child_ratio",15.6653560506772
"MWI_2_5_demo","South-West","Zone","annual","CY2013Q4","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q1","art_total",64085
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q1","art_adult_f",39759.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q1","art_adult_m",20482
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q1","art_adult",60241
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q1","art_child",3844
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q1","art_adult_sex_ratio",1.94117078410312
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q1","art_adult_child_ratio",15.6714360041623
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q1","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q2","art_total",96132
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q2","art_adult_f",59639.58
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q2","art_adult_m",30723
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q2","art_adult",90363
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q2","art_child",5769
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q2","art_adult_sex_ratio",1.9412030075188
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q2","art_adult_child_ratio",15.6635465418617
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q2","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q3","art_total",128173
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q3","art_adult_f",79518.78
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q3","art_adult_m",40964
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q3","art_adult",120483
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q3","art_child",7690
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q3","art_adult_sex_ratio",1.94118689581096
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q3","art_adult_child_ratio",15.6674902470741
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q3","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q4","art_total",16785
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q4","art_adult_f",10412.82
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q4","art_adult_m",5364
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q4","art_adult",15777
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q4","art_child",1008
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q4","art_adult_sex_ratio",1.94124161073826
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q4","art_adult_child_ratio",15.6517857142857
"MWI_2_5_demo","South-West","Zone","quarter","CY2013Q4","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","annual","CY2014Q4","art_total",176091
"MWI_2_5_demo","South-West","Zone","annual","CY2014Q4","art_adult_f",109247.16
"MWI_2_5_demo","South-West","Zone","annual","CY2014Q4","art_adult_m",56279
"MWI_2_5_demo","South-West","Zone","annual","CY2014Q4","art_adult",165526
"MWI_2_5_demo","South-West","Zone","annual","CY2014Q4","art_child",10565
"MWI_2_5_demo","South-West","Zone","annual","CY2014Q4","art_adult_sex_ratio",1.94117095186482
"MWI_2_5_demo","South-West","Zone","annual","CY2014Q4","art_adult_child_ratio",15.6673923331756
"MWI_2_5_demo","South-West","Zone","annual","CY2014Q4","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q1","art_total",73958
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q1","art_adult_f",45883.86
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q1","art_adult_m",23637
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q1","art_adult",69521
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q1","art_child",4437
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q1","art_adult_sex_ratio",1.94118796801625
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q1","art_adult_child_ratio",15.6684696867253
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q1","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q2","art_total",110939
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q2","art_adult_f",68826.12
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q2","art_adult_m",35456
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q2","art_adult",104282
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q2","art_child",6657
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q2","art_adult_sex_ratio",1.94116990072202
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q2","art_adult_child_ratio",15.6650142706925
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q2","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q3","art_total",147915
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q3","art_adult_f",91767.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q3","art_adult_m",47274
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q3","art_adult",139041
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q3","art_child",8874
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q3","art_adult_sex_ratio",1.94117400685366
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q3","art_adult_child_ratio",15.6683569979716
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q3","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q4","art_total",19370
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q4","art_adult_f",12017.28
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q4","art_adult_m",6191
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q4","art_adult",18208
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q4","art_child",1162
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q4","art_adult_sex_ratio",1.94108867711194
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q4","art_adult_child_ratio",15.6695352839931
"MWI_2_5_demo","South-West","Zone","quarter","CY2014Q4","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","annual","CY2015Q4","art_total",191384
"MWI_2_5_demo","South-West","Zone","annual","CY2015Q4","art_adult_f",118735.32
"MWI_2_5_demo","South-West","Zone","annual","CY2015Q4","art_adult_m",61167
"MWI_2_5_demo","South-West","Zone","annual","CY2015Q4","art_adult",179902
"MWI_2_5_demo","South-West","Zone","annual","CY2015Q4","art_child",11482
"MWI_2_5_demo","South-West","Zone","annual","CY2015Q4","art_adult_sex_ratio",1.94116631516994
"MWI_2_5_demo","South-West","Zone","annual","CY2015Q4","art_adult_child_ratio",15.6681762759101
"MWI_2_5_demo","South-West","Zone","annual","CY2015Q4","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q1","art_total",80380
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q1","art_adult_f",49868.28
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q1","art_adult_m",25690
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q1","art_adult",75558
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q1","art_child",4822
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q1","art_adult_sex_ratio",1.9411553133515
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q1","art_adult_child_ratio",15.6694317710494
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q1","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q2","art_total",120572
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q2","art_adult_f",74803.08
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q2","art_adult_m",38535
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q2","art_adult",113338
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q2","art_child",7234
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q2","art_adult_sex_ratio",1.94117244063838
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q2","art_adult_child_ratio",15.6674039259054
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q2","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q3","art_total",160762
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q3","art_adult_f",99737.22
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q3","art_adult_m",51380
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q3","art_adult",151117
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q3","art_child",9645
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q3","art_adult_sex_ratio",1.94116815881666
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q3","art_adult_child_ratio",15.6679108346293
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q3","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q4","art_total",21052
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q4","art_adult_f",13060.74
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q4","art_adult_m",6728
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q4","art_adult",19789
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q4","art_child",1263
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q4","art_adult_sex_ratio",1.9412514863258
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q4","art_adult_child_ratio",15.6682501979414
"MWI_2_5_demo","South-West","Zone","quarter","CY2015Q4","art_prop_u15",0.06
"MWI_2_5_demo","South-West","Zone","annual","CY2016Q4","art_total",214285
"MWI_2_5_demo","South-West","Zone","annual","CY2016Q4","art_adult_f",132942.48
"MWI_2_5_demo","South-West","Zone","annual","CY2016Q4","art_adult_m",68486
