"area_id","area_name","area_level","area_level_label","age_group","time_period","time_step","plot","value"
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2014,"annual","anc_already_art",1580
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2014,"annual","anc_tested",80162
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2014,"annual","anc_tested_pos",2802
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2014,"annual","anc_total_pos",4859
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2014,"annual","anc_status",82219
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2014,"annual","anc_prevalence",0.0590982619589146
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2014,"annual","anc_art_among_known",0.768108896451142
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2014,"annual","anc_art_coverage",0.325169788022227
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2015,"annual","anc_clients",84949
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2015,"annual","anc_known_pos",2418
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2015,"annual","anc_already_art",2217
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2015,"annual","anc_tested",80545
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2015,"annual","anc_tested_pos",2731
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2015,"annual","anc_total_pos",5149
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2015,"annual","anc_status",82963
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2015,"annual","anc_prevalence",0.0620638115786555
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2015,"annual","anc_art_among_known",0.916873449131514
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2015,"annual","anc_art_coverage",0.430569042532531
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2016,"annual","anc_clients",86440
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2016,"annual","anc_known_pos",2482
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2016,"annual","anc_already_art",2411
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2016,"annual","anc_tested",80775
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2016,"annual","anc_tested_pos",2646
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2016,"annual","anc_total_pos",5128
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2016,"annual","anc_status",83257
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2016,"annual","anc_prevalence",0.0615924186554884
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2016,"annual","anc_art_among_known",0.971394037066882
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2016,"annual","anc_art_coverage",0.470163806552262
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2017,"annual","anc_clients",91135
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2017,"annual","anc_known_pos",2980
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2017,"annual","anc_already_art",2955
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2017,"annual","anc_tested",85059
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2017,"annual","anc_tested_pos",2439
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2017,"annual","anc_total_pos",5419
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2017,"annual","anc_status",88039
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2017,"annual","anc_prevalence",0.0615522666091164
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2017,"annual","anc_art_among_known",0.991610738255034
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2017,"annual","anc_art_coverage",0.54530356154272
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2018,"annual","anc_clients",72261
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2018,"annual","anc_known_pos",2411
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2018,"annual","anc_already_art",2331
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2018,"annual","anc_tested",68663
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2018,"annual","anc_tested_pos",1758
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2018,"annual","anc_total_pos",4169
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2018,"annual","anc_status",71074
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2018,"annual","anc_prevalence",0.0586571742127923
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2018,"annual","anc_art_among_known",0.966818747407715
"MWI_3_13_demo","Lilongwe",3,"District","Y015_049",2018,"annual","anc_art_coverage",0.559126888942192
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2011,"annual","anc_clients",16409
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2011,"annual","anc_known_pos",106
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2011,"annual","anc_already_art",0
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2011,"annual","anc_tested",10934
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2011,"annual","anc_tested_pos",326
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2011,"annual","anc_total_pos",432
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2011,"annual","anc_status",11040
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2011,"annual","anc_prevalence",0.0391304347826087
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2011,"annual","anc_art_among_known",0
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2011,"annual","anc_art_coverage",0
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2012,"annual","anc_clients",30969
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2012,"annual","anc_known_pos",377
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2012,"annual","anc_already_art",201
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2012,"annual","anc_tested",15626
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2012,"annual","anc_tested_pos",563
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2012,"annual","anc_total_pos",940
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2012,"annual","anc_status",16003
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2012,"annual","anc_prevalence",0.0587389864400425
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2012,"annual","anc_art_among_known",0.53315649867374
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2012,"annual","anc_art_coverage",0.213829787234043
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2013,"annual","anc_clients",31427
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2013,"annual","anc_known_pos",383
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2013,"annual","anc_already_art",354
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2013,"annual","anc_tested",25411
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2013,"annual","anc_tested_pos",659
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2013,"annual","anc_total_pos",1042
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2013,"annual","anc_status",25794
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2013,"annual","anc_prevalence",0.0403969915484221
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2013,"annual","anc_art_among_known",0.924281984334204
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2013,"annual","anc_art_coverage",0.339731285988484
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2014,"annual","anc_clients",28901
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2014,"annual","anc_known_pos",411
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2014,"annual","anc_already_art",387
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2014,"annual","anc_tested",26565
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2014,"annual","anc_tested_pos",575
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2014,"annual","anc_total_pos",986
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2014,"annual","anc_status",26976
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2014,"annual","anc_prevalence",0.0365510083036773
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2014,"annual","anc_art_among_known",0.941605839416058
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2014,"annual","anc_art_coverage",0.392494929006085
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2015,"annual","anc_clients",31128
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2015,"annual","anc_known_pos",569
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2015,"annual","anc_already_art",582
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2015,"annual","anc_tested",28960
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2015,"annual","anc_tested_pos",663
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2015,"annual","anc_total_pos",1232
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2015,"annual","anc_status",29529
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2015,"annual","anc_prevalence",0.0417216973145044
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2015,"annual","anc_art_among_known",1.02284710017575
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2015,"annual","anc_art_coverage",0.472402597402597
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2016,"annual","anc_clients",31077
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2016,"annual","anc_known_pos",489
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2016,"annual","anc_already_art",463
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2016,"annual","anc_tested",30051
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2016,"annual","anc_tested_pos",605
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2016,"annual","anc_total_pos",1094
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2016,"annual","anc_status",30540
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2016,"annual","anc_prevalence",0.0358218729535036
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2016,"annual","anc_art_among_known",0.946830265848671
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2016,"annual","anc_art_coverage",0.423217550274223
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2017,"annual","anc_clients",31132
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2017,"annual","anc_known_pos",684
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2017,"annual","anc_already_art",757
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2017,"annual","anc_tested",30003
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2017,"annual","anc_tested_pos",595
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2017,"annual","anc_total_pos",1279
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2017,"annual","anc_status",30687
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2017,"annual","anc_prevalence",0.0416788868250399
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2017,"annual","anc_art_among_known",1.10672514619883
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2017,"annual","anc_art_coverage",0.591868647380766
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2018,"annual","anc_clients",23097
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2018,"annual","anc_known_pos",556
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2018,"annual","anc_already_art",554
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2018,"annual","anc_tested",22363
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2018,"annual","anc_tested_pos",322
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2018,"annual","anc_total_pos",878
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2018,"annual","anc_status",22919
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2018,"annual","anc_prevalence",0.0383088267376413
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2018,"annual","anc_art_among_known",0.996402877697842
"MWI_3_14_demo","Dedza",3,"District","Y015_049",2018,"annual","anc_art_coverage",0.630979498861048
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2011,"annual","anc_clients",12094
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2011,"annual","anc_known_pos",198
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2011,"annual","anc_already_art",0
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2011,"annual","anc_tested",8727
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2011,"annual","anc_tested_pos",439
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2011,"annual","anc_total_pos",637
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2011,"annual","anc_status",8925
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2011,"annual","anc_prevalence",0.0713725490196078
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2011,"annual","anc_art_among_known",0
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2011,"annual","anc_art_coverage",0
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2012,"annual","anc_clients",24088
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2012,"annual","anc_known_pos",655
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2012,"annual","anc_already_art",373
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2012,"annual","anc_tested",16528
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2012,"annual","anc_tested_pos",934
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2012,"annual","anc_total_pos",1589
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2012,"annual","anc_status",17183
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2012,"annual","anc_prevalence",0.0924751207588896
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2012,"annual","anc_art_among_known",0.569465648854962
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2012,"annual","anc_art_coverage",0.234738829452486
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2013,"annual","anc_clients",23623
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2013,"annual","anc_known_pos",547
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2013,"annual","anc_already_art",407
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2013,"annual","anc_tested",18224
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2013,"annual","anc_tested_pos",937
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2013,"annual","anc_total_pos",1484
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2013,"annual","anc_status",18771
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2013,"annual","anc_prevalence",0.0790581215705077
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2013,"annual","anc_art_among_known",0.744058500914077
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2013,"annual","anc_art_coverage",0.274258760107817
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2014,"annual","anc_clients",23396
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2014,"annual","anc_known_pos",614
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2014,"annual","anc_already_art",525
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2014,"annual","anc_tested",19413
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2014,"annual","anc_tested_pos",662
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2014,"annual","anc_total_pos",1276
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2014,"annual","anc_status",20027
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2014,"annual","anc_prevalence",0.0637139861187397
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2014,"annual","anc_art_among_known",0.855048859934853
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2014,"annual","anc_art_coverage",0.411442006269592
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2015,"annual","anc_clients",23566
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2015,"annual","anc_known_pos",758
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2015,"annual","anc_already_art",721
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2015,"annual","anc_tested",19478
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2015,"annual","anc_tested_pos",641
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2015,"annual","anc_total_pos",1399
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2015,"annual","anc_status",20236
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2015,"annual","anc_prevalence",0.0691342162482704
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2015,"annual","anc_art_among_known",0.951187335092348
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2015,"annual","anc_art_coverage",0.515368120085776
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2016,"annual","anc_clients",21817
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2016,"annual","anc_known_pos",858
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2016,"annual","anc_already_art",775
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2016,"annual","anc_tested",19628
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2016,"annual","anc_tested_pos",721
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2016,"annual","anc_total_pos",1579
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2016,"annual","anc_status",20486
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2016,"annual","anc_prevalence",0.0770770282143903
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2016,"annual","anc_art_among_known",0.903263403263403
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2016,"annual","anc_art_coverage",0.490816972767574
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2017,"annual","anc_clients",22807
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2017,"annual","anc_known_pos",863
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2017,"annual","anc_already_art",853
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2017,"annual","anc_tested",20903
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2017,"annual","anc_tested_pos",539
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2017,"annual","anc_total_pos",1402
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2017,"annual","anc_status",21766
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2017,"annual","anc_prevalence",0.0644123862905449
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2017,"annual","anc_art_among_known",0.988412514484357
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2017,"annual","anc_art_coverage",0.608416547788873
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2018,"annual","anc_clients",18926
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2018,"annual","anc_known_pos",729
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2018,"annual","anc_already_art",727
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2018,"annual","anc_tested",17602
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2018,"annual","anc_tested_pos",345
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2018,"annual","anc_total_pos",1074
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2018,"annual","anc_status",18331
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2018,"annual","anc_prevalence",0.0585892749986362
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2018,"annual","anc_art_among_known",0.997256515775034
"MWI_3_15_demo","Ntcheu",3,"District","Y015_049",2018,"annual","anc_art_coverage",0.676908752327747
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2011,"annual","anc_clients",23469
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2011,"annual","anc_known_pos",318
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2011,"annual","anc_already_art",0
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2011,"annual","anc_tested",13391
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2011,"annual","anc_tested_pos",1016
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2011,"annual","anc_total_pos",1334
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2011,"annual","anc_status",13709
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2011,"annual","anc_prevalence",0.0973083375884456
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2011,"annual","anc_art_among_known",0
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2011,"annual","anc_art_coverage",0
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2012,"annual","anc_clients",47692
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2012,"annual","anc_known_pos",827
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2012,"annual","anc_already_art",495
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2012,"annual","anc_tested",26482
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2012,"annual","anc_tested_pos",1895
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2012,"annual","anc_total_pos",2722
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2012,"annual","anc_status",27309
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2012,"annual","anc_prevalence",0.0996741001135157
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2012,"annual","anc_art_among_known",0.598548972188634
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2012,"annual","anc_art_coverage",0.181851579720794
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2013,"annual","anc_clients",44162
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2013,"annual","anc_known_pos",1009
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2013,"annual","anc_already_art",858
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2013,"annual","anc_tested",30331
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2013,"annual","anc_tested_pos",1917
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2013,"annual","anc_total_pos",2926
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2013,"annual","anc_status",31340
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2013,"annual","anc_prevalence",0.0933631142310147
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2013,"annual","anc_art_among_known",0.850346878097126
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2013,"annual","anc_art_coverage",0.293233082706767
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2014,"annual","anc_clients",44962
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2014,"annual","anc_known_pos",1312
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2014,"annual","anc_already_art",1226
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2014,"annual","anc_tested",32407
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2014,"annual","anc_tested_pos",1700
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2014,"annual","anc_total_pos",3012
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2014,"annual","anc_status",33719
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2014,"annual","anc_prevalence",0.0893264924819834
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2014,"annual","anc_art_among_known",0.934451219512195
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2014,"annual","anc_art_coverage",0.407038512616202
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2015,"annual","anc_clients",46567
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2015,"annual","anc_known_pos",1630
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2015,"annual","anc_already_art",1528
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2015,"annual","anc_tested",38074
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2015,"annual","anc_tested_pos",1899
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2015,"annual","anc_total_pos",3529
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2015,"annual","anc_status",39704
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2015,"annual","anc_prevalence",0.0888827322184163
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2015,"annual","anc_art_among_known",0.937423312883436
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2015,"annual","anc_art_coverage",0.432983848115613
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2016,"annual","anc_clients",47344
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2016,"annual","anc_known_pos",1860
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2016,"annual","anc_already_art",1757
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2016,"annual","anc_tested",42478
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2016,"annual","anc_tested_pos",1914
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2016,"annual","anc_total_pos",3774
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2016,"annual","anc_status",44338
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2016,"annual","anc_prevalence",0.085118859668907
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2016,"annual","anc_art_among_known",0.944623655913978
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2016,"annual","anc_art_coverage",0.465553789083201
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2017,"annual","anc_clients",45002
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2017,"annual","anc_known_pos",2093
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2017,"annual","anc_already_art",2039
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2017,"annual","anc_tested",42025
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2017,"annual","anc_tested_pos",1659
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2017,"annual","anc_total_pos",3752
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2017,"annual","anc_status",44118
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2017,"annual","anc_prevalence",0.0850446529761095
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2017,"annual","anc_art_among_known",0.974199713330148
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2017,"annual","anc_art_coverage",0.543443496801706
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2018,"annual","anc_clients",39508
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2018,"annual","anc_known_pos",2119
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2018,"annual","anc_already_art",2083
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2018,"annual","anc_tested",37111
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2018,"annual","anc_tested_pos",1149
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2018,"annual","anc_total_pos",3268
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2018,"annual","anc_status",39230
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2018,"annual","anc_prevalence",0.0833035941881213
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2018,"annual","anc_art_among_known",0.983010854176498
"MWI_3_16_demo","Mangochi",3,"District","Y015_049",2018,"annual","anc_art_coverage",0.637392900856793
"MWI_3_17_demo","Machinga",3,"District","Y015_049",2011,"annual","anc_clients",18424
"MWI_3_17_demo","Machinga",3,"District","Y015_049",2011,"annual","anc_known_pos",283
"MWI_3_17_demo","Machinga",3,"District","Y015_049",2011,"annual","anc_already_art",0
